ID	Adresse	Geogr. Br.	Geogr. Lg.	PLZ
38898	Friedhof Holstenkamp	53.570177	9.912499	22761
38900	Hof Sülldorfer Kirchenweg 198	53.579856	9.797455	22589
38906	Haubachstraße o.Nr.	53.559011	9.941772	22765
38907	Korachstraße o.Nr.	53.50769	10.199543	21031
38908	Elbchaussee o.Nr.	53.546383	9.918421	22763
38918	Alfred-Johann-Levy-Straße 1|Alfred-Johann-Levy-Straße 10|Alfred-Johann-Levy-Straße 12|Alfred-Johann-Levy-Straße 3|Alfred-Johann-Levy-Straße 5|Alfred-Johann-Levy-Straße 8|Andreas-Knack-Ring 10|Andreas-Knack-Ring 10a|Andreas-Knack-Ring 10b|Andreas-Knack-Ring 12|Andreas-Knack-Ring 12a|Andreas-Knack-Ring 12b|Andreas-Knack-Ring 14|Andreas-Knack-Ring 14a|Andreas-Knack-Ring 14b|Andreas-Knack-Ring 18|Andreas-Knack-Ring 18a|Andreas-Knack-Ring 18b|Andreas-Knack-Ring 18c|Andreas-Knack-Ring 18d|Andreas-Knack-Ring 20|Andreas-Knack-Ring 20a|Andreas-Knack-Ring 20b|Andreas-Knack-Ring 20c|Andreas-Knack-Ring 20d|Andreas-Knack-Ring 22|Andreas-Knack-Ring 22a|Andreas-Knack-Ring 22b|Andreas-Knack-Ring 22c|Andreas-Knack-Ring 22d|Andreas-Knack-Ring 24|Andreas-Knack-Ring 24a|Andreas-Knack-Ring 24b|Andreas-Knack-Ring 24c|Andreas-Knack-Ring 24d|Andreas-Knack-Ring 2a|Andreas-Knack-Ring 3|Andreas-Knack-Ring 3a|Andreas-Knack-Ring 3b|Andreas-Knack-Ring 3c|Andreas-Knack-Ring 3d|Andreas-Knack-Ring 3e|Andreas-Knack-Ring 3f|Fuhlsbüttler Straße 391|Fuhlsbüttler Straße 393|Fuhlsbüttler Straße 395|Harkensee 1a|Harkensee 1b|Harkensee 1c|Harkensee 1d|Harkensee 1e|Harkensee 1f|Wilhelm-Drexelius-Weg  o.Nr., östlich von Nr. 6|Wilhelm-Drexelius-Weg 1a|Wilhelm-Drexelius-Weg 1b|Wilhelm-Drexelius-Weg 1c|Wilhelm-Drexelius-Weg 1d|Wilhelm-Drexelius-Weg 1e|Wilhelm-Drexelius-Weg 1f|Wilhelm-Drexelius-Weg 2|Wilhelm-Drexelius-Weg 3|Wilhelm-Drexelius-Weg 3a|Wilhelm-Drexelius-Weg 3b|Wilhelm-Drexelius-Weg 3c|Wilhelm-Drexelius-Weg 3d|Wilhelm-Drexelius-Weg 3e|Wilhelm-Drexelius-Weg 3f|Wilhelm-Drexelius-Weg 4|Wilhelm-Drexelius-Weg 5|Wilhelm-Drexelius-Weg 5a|Wilhelm-Drexelius-Weg 5b|Wilhelm-Drexelius-Weg 5c|Wilhelm-Drexelius-Weg 5d|Wilhelm-Drexelius-Weg 5e|Wilhelm-Drexelius-Weg 5f|Wilhelm-Drexelius-Weg 6|Wilhelm-Drexelius-Weg 7|Wilhelm-Drexelius-Weg o.Nr.	53.602915	10.037836	22307
38920	Fuhlsbüttler Straße  o.Nr., westlich von Nr. 407	53.603777	10.039633	22309
38929	Brucknerstraße o.Nr.	53.583792	10.032662	22083
38931	Annenhof Saselbergweg	53.661999	10.094503	22395
38932	Rosengarten o.Nr.	53.522104	9.809538	21129
38948	Bleichenbrücke mit Kandelabern	53.551532	9.988627	20354
38949	Schweineschlachthof Lagerstraße	53.561912	9.971383	20357
38984	Bergedorfer Schloßstraße  o.Nr.	53.4896	10.213199	21029
38985	Heilwigstraße  o.Nr.	53.591868	9.994377	20249
38986	Seelemannpark	53.591868	9.994377	20249
38987	Bergedorfer Schloßstraße o.Nr.	53.489739	10.211781	21029
38988	Bergedorfer Schlossanlage	53.489607	10.212551	21029
38996	Elbchaussee  o.Nr.	53.545382	9.92407	22763
39003	August-Bebel-Straße o.Nr.	53.480633	10.245193	21029
39041	Landhaus und Garten Michaelsen mit Sven-Simon-Park Grotiusweg	53.567422	9.764465	22587
39042	Driftredder  o.Nr.	53.557745	10.142671	22117
39052	Hartzlohplatz  o.Nr.	53.60241	10.044621	22307
39053	Überseering  o.Nr.	53.604727	10.021555	22297
39054	Jacobipark mit Kapelle Wandsbeker Chaussee	53.566755	10.053956	22089
39100	Große Wallanlagen	53.552923	9.97447	20355
39104	Planten un Blomen	53.561823	9.981208	20355
39105	Alter Botanischer Garten	53.559431	9.986637	20354
39108	Gorch-Fock-Wall o.Nr. im Alten Botanischen Garten	53.559203	9.98598	20354
39109	Gustav-Mahler-Park	53.558705	9.991511	20354
39118	Stadtdeich o.Nr. o. Nr.	53.543595	10.010473	20097
39119	Zubauerstelle Goos Heidhofsweg 2	53.57964	9.796667	22589
39121	Platz der Republik o.Nr. in der Parkanlage gegenüber dem Rathaus	53.547919	9.935405	22765
39134	Gartengrotte	53.559277	10.010775	20099
39137	Hof Langeloh-Ladiges Sülldorfer Kirchenweg 215-223	53.582243	9.794192	22589
39156	Schule Grotefendweg	53.566916	9.829958	22589
39166	Mönkedamm o.Nr.	53.549128	9.989149	20457
39173	Dammtordamm o.Nr. südlich von Nr. 2|Stephansplatz o.Nr.	53.559213	9.989327	20354
39182	Tonndorfer Kirche	53.587221	10.123523	22045
39191	Simon-von-Utrecht-Straße o.Nr. neben 83	53.550978	9.963196	20359
39192	Realschule der evangelisch-reformierten Gemeinde	53.550786	9.963332	20359
39229	Wentorfer Straße  o.Nr.	53.486356	10.220772	21029
39233	Gojenbergsweg  o.Nr.	53.482796	10.224476	21029
39234	Kirche und Alter Friedhof Gojenbergsweg	53.482796	10.224476	21029
39243	Marmstorfer Weg  o.Nr.	53.446436	9.975514	21077
39248	Derbyweg o.Nr.	53.562225	10.08717	22119
39261	Organistenweg o.Nr. nördlich von Nr. 7	53.520741	9.81087	21129
39262	Organistenweg o.Nr. nördlich der Kirche	53.520968	9.811215	21129
39263	Organistenweg o.Nr. nördlich von Nr. 7	53.520744	9.811038	21129
43068	Friedhof Am Diebsteich	53.570776	9.929692	22761
43121	Falkenbergsweg o.Nr.	53.44242	9.872575	21224
43122	Falkenbergsweg o.Nr.	53.442564	9.871339	21224
43123	Falkenbergsweg o.Nr. Verlängerung des Falkenbergwegs als Wanderweg	53.442963	9.870358	21224
43124	Falkenbergsweg o.Nr. Verlängerung des Wanderweges	53.435733	9.860875	21149
43137	Falkenbergsweg o.Nr. Verlängerung des Falkenbergsweg als Wanderweg nach Alversen	53.444119	9.869638	21149
43138	Falkenbergsweg o.Nr. Verlängerung des Falkenbergsweg als Wanderweg nach Alversen	53.443383	9.86988	21149
43166	Herrenhaus Höligbaum	53.609426	10.19054	22143
43216	Rathausmarkt o.Nr.	53.550981	9.993474	20095
43217	Rathausmarkt o.Nr.	53.550689	9.992916	20095
43218	Rathausmarkt o.Nr.	53.550685	9.993019	20095
43219	Rathausmarkt o.Nr.	53.550207	9.993428	20095
43258	Verwaltungs- und Bildungszentrum des Bezirks Hamburg-Nord Kümmellstraße / Lenhartzstraße / Robert-Koch-Straße	53.589081	9.984418	20249
43288	Wakendorfer Weg o.Nr.	53.675378	10.035956	22417
43291	Curio-Haus	53.565118	9.988301	20148
43309	Große Elbstraße o.Nr.|Sandberg o.Nr.	53.544632	9.944733	22767
43330	Dellingerweg o.Nr. nördlich von Nr. 16	53.638015	10.181731	22145
43331	Ahrensburger Weg o.Nr. südöstlich von Nr. 136	53.656122	10.177769	22359
43332	Ahrensburger Weg o.Nr. südöstlich von Nr. 136	53.656122	10.177769	22359
43333	Im Ulenbusch o.Nr. in der Lottbek			
43334	Im Ulenbusch o.Nr. in der Lottbek			
43335	Im Ulenbusch o.Nr. unter der Lottbek			
43360	Alsterufer o.Nr.|An der Alster o.Nr.|Bellevue o.Nr.|Fernsicht o.Nr.|Harvestehuder Weg o.Nr.|Schöne Aussicht o.Nr.|Schwanenwik o.Nr.	53.568895	10.006761	22085
43361	Außenalster			
43363	Badeanstalt Kaiser-Friedrich-Ufer (Kaifu-Bad, Hallenbad und Sommerbad)	53.571111	9.963229	20259
43379	Hofanlage Heimfelder Straße 42	53.464227	9.95635	21075
43390	Serrahnstraße o.Nr.	53.489172	10.208716	21029
43442	Herz-Jesu-Kirche	53.556371	10.055085	20535
43453	Mechelnbusch o.Nr. westlich von Nr. 15	53.579108	9.753567	22559
43519	Einfamilienhaus Innocentiastraße	53.579034	9.980517	20144
43520	Bornkasthof	53.635478	9.919275	22457
43522	St.-Ansgar-Kirche	53.620343	9.949874	22459
43531	Brunnen Eulenkrugstraße 60, 62, 64	53.647428	10.168875	22359
43541	Westphalensweg o.Nr.	53.554438	10.024514	20099
43546	Heimhuder Straße o.Nr.	53.569582	9.991829	20148
43629	St. Georgs Kirchhof o.Nr.	53.556562	10.007941	20099
43630	St. Georgs Kirchhof o.Nr.	53.55636	10.00788	20099
43667	Steinbeker Berg o.Nr.	53.530516	10.127904	22117
43697	Marseiller Straße 2	53.561475	9.987434	20355
43698	Marseiller Straße 2	53.562068	9.986271	20355
43699	Marseiller Straße 2	53.561558	9.985961	20355
43773	Stresemannstraße o.Nr. o. Nr., Höhe Nr. 221	53.561316	9.954986	22769
43774	Sternbrücke	53.56135	9.955056	22769
43812	Georg-Bonne-Straße 53	53.552626	9.849043	22609
43813	Georg-Bonne-Straße 53	53.552789	9.848956	22609
43820	Bei der Flottbeker Mühle 27	53.57296	9.869029	22607
43821	Bei der Flottbeker Mühle 27	53.573073	9.868825	22607
43839	Harvestehuder Weg 124, 126	53.581434	9.989862	20149
43855	Harvestehuder Weg o.Nr.	53.573182	10.001793	20148
43856	Harvestehuder Weg o.Nr.	53.572953	10.002533	20148
43857	Gemeindezentrum Osdorfer Born (Maria-Magdalena-Kirche)	53.587667	9.848082	22549
43865	Krayenkamp o.Nr.	53.548012	9.979007	20459
43913	Saseler Markt o.Nr.	53.653918	10.112993	22393
43915	Johann-Wenth-Straße o.Nr.|Molkenbuhrstraße o.Nr.	53.590048	9.924672	22525
43937	Wiesendamm o.Nr.	53.588645	10.022881	22303
43978	Amerikahöft o.Nr.	53.535482	9.994395	20457
44056	Landhaus und Garten Cadmus	53.573302	9.994667	20149
44058	Landhaus Brandt	53.546046	9.906115	22605
44060	Landhaus und Garten Westerkamp	53.660883	10.093295	22395
44136	Am Feenteich o.Nr.	53.57273	10.011102	22085
44137	Arndtstraßenbrücke o.Nr.|Herbert-Weichmann-Brücke o.Nr.|Hofweg o.Nr.|Hofwegbrücke o.Nr.	53.573567	10.017479	22085
44138	Alsterkanäle	53.611654	10.010587	22297
44145	Harvestehuder Weg o.Nr.	53.572801	10.001032	20148
44150	Jarrestadt	53.586751	10.023316	22303
44151	Leinpfad  o.Nr.	53.588995	9.997171	20249
44202	Südring  o.Nr.	53.593099	10.026085	22303
44203	Südring  o.Nr.	53.591661	10.027023	22303
44206	Erlöserkirche	53.568251	9.955248	20259
44224	Reihenvilla Brahmsallee 121	53.580094	9.981368	20144
44267	Gerichtstraße  o.Nr., südwestlich von Nr. 11	53.556152	9.940554	22765
44276	Harkortstraße o.Nr. westlich von Nr. 125	53.56014	9.934933	22765
44280	Harkortstraße o.Nr. westlich von Nr. 125	53.559919	9.936711	22765
44298	Schule Mendelssohnstraße	53.564255	9.905471	22761
44344	Gerichtstraße  o.Nr., südlich von Nr. 11 (an der Nordwestseite des Kolonnenhauses)	53.556192	9.940513	22765
44345	Sanitätskolonne vom Roten Kreuz zu Altona Gerichtstraße	53.556025	9.940707	22765
44382	Mannesallee o.Nr. südl. von Nr. 21	53.51431	9.990613	21107
44411	Haubachstraße 60|Haubachstraße o.Nr.	53.559217	9.941865	22765
44447	Klosterstern o.Nr. östlich Nr. 1	53.581162	9.989022	20149
44456	Beesenlandbrücke o.Nr.	53.522117	10.02758	20539
44500	Jüdischer Friedhof Langenfelde	53.578213	9.929743	22525
44501	Försterweg  o.Nr.	53.583334	9.926566	22525
44529	Klosterstern	53.581198	9.988198	20149
44535	Abteistraße o.Nr.|Harvestehuder Weg o.Nr.|Klosterstern o.Nr.|Rothenbaumchaussee o.Nr.	53.580453	9.989788	20149
44615	Bellevue 23, 24, 25	53.577571	10.005055	22301
44638	Friedrich-Ebert-Hof o.Nr. östlich von Nr. 17-27	53.556941	9.912537	22763
44645	Rethebrücke o.Nr.	53.503495	9.96692	21107
44646	Rethe-Hubbrücke (Rethebrücke)	53.503495	9.96692	21107
44653	Schule Oesterleystraße (Gymnasium Blankenese)	53.562868	9.80814	22587
44719	Hofweg o.Nr.|Hofwegkanal	53.576209	10.014025	22085
44720	Abendroth’sche Kanäle	53.575271	10.015531	22085
44724	Alsterkanal zwischen Winterhuder Brücke und Krugkoppelbrücke	53.586408	9.996409	20249
44726	Winterhuder Kai  o.Nr.	53.59466	9.992961	22299
44729	Königsreihe  o.Nr.	53.575039	10.067491	22041
44730	Königsreihe  o.Nr.	53.574291	10.06307	22041
44756	Pflaster der Straßen Achter de Wisch, Karkendamm und Lütte Stegel	53.445949	10.224394	21039
44833	Pflaster der Straße Foortstegel	53.447737	10.227469	21039
44846	Villa Harvestehuder Weg 19	53.57252	9.998806	20148
44849	Paulsenplatz  o.Nr.	53.559796	9.956933	22767
44854	Bessemerweg / Leverkusenstieg /Leverkusenstraße / Schützenstraße / Stresemannstraße	53.564659	9.930467	22761
44855	Karolinenstraße	53.557194	9.974629	20357
44925	Helmut-Schmidt-Universität	53.568743	10.110969	22043
45103	Hanseviertel	53.553319	9.988572	20354
45104	Vorsetzen o.Nr. ohne Nr.	53.544188	9.979537	20459
45105	Böckmannstraße	53.553843	10.016563	20099
45139	Norderreihe o.Nr.|Thadenstraße o.Nr.|Wohlers Allee o.Nr.	53.558537	9.956674	22767
45140	An der Lohbek o.Nr.	53.593802	9.956729	22529
45149	Villa Hintzpeter	53.552392	9.896035	22605
