ID	Adresse	Geogr. Br.	Geogr. Lg.
43773	Stresemannstraße o.Nr. o. Nr., Höhe Nr. 221	53.561316	9.954986
43774	Sternbrücke	53.56135	9.955056
43812	Georg-Bonne-Straße 53	53.552626	9.849043
43813	Georg-Bonne-Straße 53	53.552789	9.848956
43820	Bei der Flottbeker Mühle 27	53.57296	9.869029
43821	Bei der Flottbeker Mühle 27	53.573073	9.868825
43839	Harvestehuder Weg 124, 126	53.581434	9.989862
43855	Harvestehuder Weg o.Nr.	53.573182	10.001793
43856	Harvestehuder Weg o.Nr.	53.572953	10.002533
43857	Gemeindezentrum Osdorfer Born (Maria-Magdalena-Kirche)	53.587667	9.848082
43865	Krayenkamp o.Nr.	53.548012	9.979007
43913	Saseler Markt o.Nr.	53.653918	10.112993
43915	Johann-Wenth-Straße o.Nr.|Molkenbuhrstraße o.Nr.	53.590048	9.924672
43937	Wiesendamm o.Nr.	53.588645	10.022881
43978	Amerikahöft o.Nr.	53.535482	9.994395
44056	Landhaus und Garten Cadmus	53.573302	9.994667
44058	Landhaus Brandt	53.546046	9.906115
44060	Landhaus und Garten Westerkamp	53.660883	10.093295
44136	Am Feenteich o.Nr.	53.57273	10.011102
44137	Arndtstraßenbrücke o.Nr.|Herbert-Weichmann-Brücke o.Nr.|Hofweg o.Nr.|Hofwegbrücke o.Nr.	53.573567	10.017479
44138	Alsterkanäle	53.611654	10.010587
44145	Harvestehuder Weg o.Nr.	53.572801	10.001032
44150	Jarrestadt	53.586751	10.023316
44151	Leinpfad  o.Nr.	53.588995	9.997171
44202	Südring  o.Nr.	53.593099	10.026085
44203	Südring  o.Nr.	53.591661	10.027023
44206	Erlöserkirche	53.568251	9.955248
44224	Reihenvilla Brahmsallee 121	53.580094	9.981368
44267	Gerichtstraße  o.Nr., südwestlich von Nr. 11	53.556152	9.940554
44276	Harkortstraße o.Nr. westlich von Nr. 125	53.56014	9.934933
44280	Harkortstraße o.Nr. westlich von Nr. 125	53.559919	9.936711
44298	Schule Mendelssohnstraße	53.564255	9.905471
44344	Gerichtstraße  o.Nr., südlich von Nr. 11 (an der Nordwestseite des Kolonnenhauses)	53.556192	9.940513
44345	Sanitätskolonne vom Roten Kreuz zu Altona Gerichtstraße	53.556025	9.940707
44382	Mannesallee o.Nr. südl. von Nr. 21	53.51431	9.990613
44411	Haubachstraße 60|Haubachstraße o.Nr.	53.559217	9.941865
44447	Klosterstern o.Nr. östlich Nr. 1	53.581162	9.989022
44456	Beesenlandbrücke o.Nr.	53.522117	10.02758
44500	Jüdischer Friedhof Langenfelde	53.578213	9.929743
44501	Försterweg  o.Nr.	53.583334	9.926566
44529	Klosterstern	53.581198	9.988198
44535	Abteistraße o.Nr.|Harvestehuder Weg o.Nr.|Klosterstern o.Nr.|Rothenbaumchaussee o.Nr.	53.580453	9.989788
44615	Bellevue 23, 24, 25	53.577571	10.005055
44638	Friedrich-Ebert-Hof o.Nr. östlich von Nr. 17-27	53.556941	9.912537
44645	Rethebrücke o.Nr.	53.503495	9.96692
44646	Rethe-Hubbrücke (Rethebrücke)	53.503495	9.96692
44653	Schule Oesterleystraße (Gymnasium Blankenese)	53.562868	9.80814
44719	Hofweg o.Nr.|Hofwegkanal	53.576209	10.014025
44720	Abendroth’sche Kanäle	53.575271	10.015531
44724	Alsterkanal zwischen Winterhuder Brücke und Krugkoppelbrücke	53.586408	9.996409
44726	Winterhuder Kai  o.Nr.	53.59466	9.992961
44729	Königsreihe  o.Nr.	53.575039	10.067491
44730	Königsreihe  o.Nr.	53.574291	10.06307
44756	Pflaster der Straßen Achter de Wisch, Karkendamm und Lütte Stegel	53.445949	10.224394
44833	Pflaster der Straße Foortstegel	53.447737	10.227469
44846	Villa Harvestehuder Weg 19	53.57252	9.998806
44849	Paulsenplatz  o.Nr.	53.559796	9.956933
44854	Bessemerweg / Leverkusenstieg /Leverkusenstraße / Schützenstraße / Stresemannstraße	53.564659	9.930467
44855	Karolinenstraße	53.557194	9.974629
44925	Helmut-Schmidt-Universität	53.568743	10.110969
45103	Hanseviertel	53.553319	9.988572
45104	Vorsetzen o.Nr. ohne Nr.	53.544188	9.979537
45105	Böckmannstraße	53.553843	10.016563
45139	Norderreihe o.Nr.|Thadenstraße o.Nr.|Wohlers Allee o.Nr.	53.558537	9.956674
45140	An der Lohbek o.Nr.	53.593802	9.956729
45149	Villa Hintzpeter	53.552392	9.896035
